timestamp,region,pm25,temperature,humidity,pm25_zscore,temperature_zscore,humidity_zscore
2025-02-03 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,26.27,53.62,0.07,-0.29,0.35
2025-02-03 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,26.18,42.81,0.24,-0.31,-0.6
2025-02-04 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,240.0,20.17,30.23,0.83,-1.68,-1.7
2025-02-04 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,197.0,27.89,46.25,0.63,0.08,-0.3
2025-02-04 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,126.0,23.5,57.19,0.3,-0.92,0.66
2025-02-05 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,139.0,25.57,36.79,0.36,-0.45,-1.13
2025-02-05 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,29.32,57.45,0.04,0.41,0.68
2025-02-05 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,37.0,24.71,69.26,-0.1,-0.64,1.71
2025-02-04 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,235.0,32.83,52.92,0.8,1.21,0.28
2025-02-04 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,164.0,34.85,47.7,0.48,1.67,-0.17
2025-02-05 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,22.45,30.18,0.28,-1.16,-1.71
2025-02-05 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,120.0,22.51,55.49,0.28,-1.14,0.51
2025-02-05 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,48.0,26.51,51.16,-0.05,-0.23,0.13
2025-02-05 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,34.0,20.15,64.46,-0.12,-1.68,1.29
2025-02-09 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,33.61,54.98,0.18,1.39,0.46
2025-02-09 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,28.66,59.48,0.15,0.26,0.86
2025-02-09 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,28.95,59.96,0.03,0.33,0.9
2025-02-09 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,33.85,31.66,0.2,1.44,-1.58
2025-02-09 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,34.35,50.86,0.52,1.56,0.1
2025-02-09 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,194.0,23.23,37.56,0.62,-0.98,-1.06
2025-02-15 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,27.91,62.87,-0.02,0.09,1.16
2025-02-15 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,30.68,36.61,0.15,0.72,-1.14
2025-02-15 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,140.0,24.88,53.16,0.37,-0.6,0.3
2025-02-15 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,253.0,20.59,53.67,0.89,-1.58,0.35
2025-02-16 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,265.0,21.95,60.37,0.94,-1.27,0.94
2025-02-16 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,79.0,23.98,50.19,0.09,-0.81,0.04
2025-01-20 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,108.0,29.35,68.72,0.22,0.42,1.67
2025-01-20 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,154.0,23.8,49.28,0.43,-0.85,-0.03
2025-01-20 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,194.0,23.62,60.74,0.62,-0.89,0.97
2025-01-20 20:30:00+00:00,New Delhi-8118,162.0,23.4,31.89,0.47,-0.94,-1.56
2025-01-21 00:30:00+00:00,New Delhi-8118,143.0,24.85,34.82,0.38,-0.61,-1.3
2025-01-21 04:30:00+00:00,New Delhi-8118,145.0,32.93,37.93,0.39,1.23,-1.03
2025-01-21 08:30:00+00:00,New Delhi-8118,102.0,25.81,58.78,0.19,-0.39,0.8
2025-01-26 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,22.6,49.14,0.27,-1.12,-0.05
2025-01-26 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,139.0,26.07,66.7,0.36,-0.33,1.49
2025-01-27 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,118.0,30.89,65.96,0.27,0.77,1.43
2025-01-27 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,101.0,29.01,39.3,0.19,0.34,-0.91
2025-01-27 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,22.23,35.52,0.05,-1.21,-1.24
2025-01-27 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,148.0,30.22,32.71,0.41,0.62,-1.49
2025-02-09 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,178.0,26.71,36.44,0.54,-0.19,-1.16
2025-02-10 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,178.0,32.03,58.53,0.54,1.03,0.78
2025-02-10 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,72.0,21.31,44.5,0.06,-1.42,-0.45
2025-02-10 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,32.39,45.85,-0.0,1.11,-0.34
2025-02-10 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,86.0,25.07,52.81,0.12,-0.56,0.27
2025-02-10 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,165.0,27.64,37.08,0.48,0.03,-1.1
2025-02-15 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,25.55,59.19,0.07,-0.45,0.83
2025-02-15 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,63.0,24.15,63.2,0.02,-0.77,1.18
2025-02-15 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,126.0,28.06,57.97,0.3,0.12,0.73
2025-02-15 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,231.0,27.39,44.09,0.79,-0.03,-0.49
2025-02-16 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,254.0,30.96,46.65,0.89,0.78,-0.27
2025-02-16 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,164.0,32.5,53.57,0.48,1.14,0.34
2025-01-24 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,26.72,51.05,0.03,-0.18,0.12
2025-01-24 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,27.04,50.55,0.26,-0.11,0.08
2025-01-24 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,26.96,69.55,0.14,-0.13,1.74
2025-01-25 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,21.97,52.02,0.07,-1.27,0.21
2025-01-25 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,25.36,49.34,-0.0,-0.49,-0.03
2025-01-25 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,45.0,21.52,59.67,-0.07,-1.37,0.88
2025-01-23 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,27.19,60.32,-0.07,-0.08,0.93
2025-01-23 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,29.23,64.43,0.18,0.39,1.29
2025-01-23 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,94.0,21.9,44.2,0.16,-1.28,-0.48
2025-01-23 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,29.24,35.12,0.28,0.39,-1.28
2025-01-24 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,115.0,25.86,55.18,0.25,-0.38,0.48
2025-01-24 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,62.0,30.93,64.79,0.01,0.78,1.32
2025-01-24 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,89.0,27.08,58.86,0.13,-0.1,0.8
2025-01-24 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,101.0,33.9,34.51,0.19,1.46,-1.33
2025-01-24 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,24.91,56.51,0.14,-0.6,0.6
2025-01-25 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,24.26,55.97,0.04,-0.74,0.55
2025-01-25 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,53.0,29.43,64.62,-0.03,0.43,1.31
2025-01-25 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,43.0,34.85,35.89,-0.08,1.67,-1.21
2025-02-07 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,27.0,31.57,64.22,-0.15,0.92,1.27
2025-02-07 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,31.0,35.0,38.16,-0.13,1.71,-1.01
2025-02-07 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,28.22,44.46,0.04,0.16,-0.46
2025-02-07 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,104.0,30.17,40.41,0.2,0.6,-0.81
2025-02-07 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,22.06,31.72,0.08,-1.25,-1.57
2025-02-08 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,83.0,26.18,40.79,0.11,-0.31,-0.78
2025-02-07 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,42.0,22.34,57.99,-0.08,-1.18,0.73
2025-02-07 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,32.13,48.81,-0.07,1.05,-0.08
2025-02-07 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,20.49,34.11,0.02,-1.61,-1.36
2025-02-07 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,33.92,60.64,0.14,1.46,0.96
2025-02-08 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,83.0,22.84,47.29,0.11,-1.07,-0.21
2025-02-08 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,82.0,30.22,37.06,0.1,0.62,-1.11
2025-02-07 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,26.22,66.34,-0.09,-0.3,1.46
2025-02-07 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,71.0,28.61,53.92,0.05,0.25,0.37
2025-02-07 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,82.0,30.78,33.14,0.1,0.74,-1.45
2025-02-07 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,33.16,45.78,0.04,1.29,-0.34
2025-02-08 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,89.0,33.42,50.04,0.13,1.35,0.03
2025-02-08 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,27.35,63.31,0.04,-0.04,1.19
2025-02-09 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,106.0,32.52,51.16,0.21,1.14,0.13
2025-02-09 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,92.0,28.5,46.12,0.15,0.22,-0.31
2025-02-09 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,71.0,29.88,44.61,0.05,0.54,-0.44
2025-02-09 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,58.0,33.6,65.12,-0.01,1.39,1.35
2025-02-09 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,165.0,21.4,53.79,0.48,-1.4,0.36
2025-02-09 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,195.0,27.37,53.03,0.62,-0.04,0.29
2025-02-23 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,20.97,60.82,0.14,-1.5,0.98
2025-02-23 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,87.0,31.0,65.31,0.13,0.79,1.37
2025-02-23 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,21.97,62.21,-0.09,-1.27,1.1
2025-02-23 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,37.0,30.92,53.44,-0.1,0.78,0.33
2025-02-23 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,81.0,31.06,60.88,0.1,0.81,0.98
2025-02-23 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,105.0,31.62,36.47,0.21,0.93,-1.16
2025-02-23 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,25.34,33.09,0.08,-0.5,-1.45
2025-02-23 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,62.0,26.18,36.86,0.01,-0.31,-1.12
2025-02-23 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,32.72,58.34,-0.09,1.19,0.76
2025-02-23 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,38.0,28.91,41.99,-0.1,0.32,-0.67
2025-02-23 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,85.0,21.89,58.27,0.12,-1.29,0.75
2025-02-23 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,29.4,48.89,0.2,0.43,-0.07
2025-01-23 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,97.0,30.71,45.26,0.17,0.73,-0.39
2025-01-23 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,32.87,37.41,0.14,1.22,-1.07
2025-01-23 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,28.5,44.82,0.15,0.22,-0.43
2025-01-24 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,27.29,61.39,0.28,-0.05,1.03
2025-01-24 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,96.0,24.2,57.66,0.17,-0.76,0.7
2025-01-24 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,25.72,38.76,-0.09,-0.41,-0.96
2025-02-12 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,48.0,21.62,34.61,-0.05,-1.35,-1.32
2025-02-12 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,29.0,29.01,60.31,-0.14,0.34,0.93
2025-02-12 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,34.29,68.83,-0.0,1.54,1.68
2025-02-12 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,26.1,65.97,0.05,-0.32,1.43
2025-02-12 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,34.99,36.69,0.04,1.7,-1.14
2025-02-13 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,32.42,63.19,0.08,1.12,1.18
2025-01-12 19:30:00+00:00,New Delhi-8118,180.0,24.64,33.55,0.55,-0.66,-1.41
2025-01-12 23:30:00+00:00,New Delhi-8118,108.0,26.32,41.51,0.22,-0.27,-0.72
2025-01-13 03:30:00+00:00,New Delhi-8118,106.0,29.17,46.47,0.21,0.38,-0.28
2025-01-13 07:30:00+00:00,New Delhi-8118,110.0,28.37,42.38,0.23,0.19,-0.64
2025-01-13 11:30:00+00:00,New Delhi-8118,117.0,34.02,41.67,0.26,1.48,-0.7
2025-01-13 15:30:00+00:00,New Delhi-8118,127.0,28.85,67.6,0.31,0.3,1.57
2025-01-13 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,121.0,24.54,50.71,0.28,-0.68,0.09
2025-01-21 11:30:00+00:00,New Delhi-8118,87.0,22.48,68.43,0.13,-1.15,1.64
2025-01-21 15:30:00+00:00,New Delhi-8118,176.0,24.94,53.41,0.53,-0.59,0.33
2025-01-21 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,32.37,67.27,0.27,1.11,1.54
2025-01-22 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,120.0,22.76,59.75,0.28,-1.09,0.88
2025-01-22 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,28.87,50.03,0.24,0.31,0.03
2025-01-22 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,58.0,30.3,42.1,-0.01,0.63,-0.66
2025-01-21 13:30:00+00:00,New Delhi-8118,124.0,22.14,56.58,0.3,-1.23,0.6
2025-01-21 17:30:00+00:00,New Delhi-8118,156.0,26.5,35.52,0.44,-0.23,-1.24
2025-01-21 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,135.0,27.26,68.49,0.35,-0.06,1.65
2025-01-22 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,130.0,34.65,31.98,0.32,1.63,-1.55
2025-01-22 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,144.0,24.18,37.13,0.39,-0.76,-1.1
2025-01-22 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,23.33,51.34,0.03,-0.96,0.15
2025-01-30 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,261.0,21.09,63.01,0.92,-1.47,1.17
2025-01-30 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,125.0,20.47,49.74,0.3,-1.61,0.01
2025-01-30 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,115.0,29.16,37.17,0.25,0.37,-1.1
2025-01-30 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,160.0,23.81,53.62,0.46,-0.85,0.35
2025-01-30 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,196.0,22.11,41.99,0.63,-1.24,-0.67
2025-02-01 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,191.0,22.85,43.61,0.6,-1.07,-0.53
2025-02-02 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,183.0,31.7,51.91,0.57,0.95,0.2
2025-02-02 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,197.0,27.74,65.38,0.63,0.05,1.38
2025-02-02 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,173.0,31.86,41.37,0.52,0.99,-0.73
2025-02-02 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,32.99,32.26,0.52,1.25,-1.53
2025-02-03 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,120.0,24.03,59.47,0.28,-0.8,0.86
2025-02-04 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,119.0,34.19,65.35,0.27,1.52,1.37
2025-02-04 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,141.0,31.07,42.38,0.37,0.81,-0.64
2025-02-04 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,165.0,33.25,36.56,0.48,1.31,-1.15
2025-02-04 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,214.0,27.95,65.9,0.71,0.1,1.42
2025-01-22 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,152.0,28.79,44.77,0.42,0.29,-0.43
2025-01-22 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,149.0,28.44,47.75,0.41,0.21,-0.17
2025-01-23 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,181.0,34.39,61.38,0.56,1.57,1.02
2025-01-23 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,33.25,52.19,0.26,1.31,0.22
2025-01-23 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,41.0,31.66,60.04,-0.09,0.94,0.91
2025-01-31 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,213.0,33.48,40.44,0.7,1.36,-0.81
2025-01-31 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,146.0,34.6,52.36,0.4,1.61,0.23
2025-01-31 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,144.0,27.99,60.11,0.39,0.11,0.91
2025-01-31 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,225.0,28.59,53.52,0.76,0.24,0.34
2025-01-31 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,253.0,29.34,55.02,0.89,0.41,0.47
2025-02-08 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,117.0,25.84,38.97,0.26,-0.38,-0.94
2025-02-09 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,31.23,37.72,0.19,0.85,-1.05
2025-02-09 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,22.82,52.04,0.08,-1.07,0.21
2025-02-09 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,21.78,42.2,-0.02,-1.31,-0.66
2025-02-09 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,144.0,32.03,53.27,0.39,1.03,0.31
2025-02-25 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,75.0,20.76,61.77,0.07,-1.54,1.06
2025-02-25 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,45.0,28.68,58.67,-0.07,0.26,0.79
2025-02-25 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,25.37,31.82,0.04,-0.49,-1.56
2025-02-25 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,33.45,35.59,0.19,1.35,-1.23
2025-02-26 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,30.15,38.23,0.2,0.6,-1.0
2025-02-15 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,63.0,33.3,55.44,0.02,1.32,0.5
2025-02-15 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,92.0,30.27,45.49,0.15,0.63,-0.37
2025-02-15 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,252.0,20.83,52.35,0.88,-1.53,0.23
2025-02-16 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,255.0,28.13,35.83,0.9,0.14,-1.21
2025-02-16 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,28.44,44.21,0.14,0.21,-0.48
2025-02-12 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,32.0,32.81,32.32,-0.13,1.21,-1.52
2025-02-12 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,28.0,25.51,38.1,-0.15,-0.46,-1.01
2025-02-12 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,27.53,41.14,0.04,0.0,-0.75
2025-02-12 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,80.0,23.78,66.41,0.09,-0.85,1.47
2025-02-13 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,79.0,32.77,56.72,0.09,1.2,0.62
2025-02-02 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,177.0,24.75,39.86,0.54,-0.63,-0.86
2025-02-02 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,208.0,23.97,61.46,0.68,-0.81,1.03
2025-02-02 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,183.0,20.47,44.42,0.57,-1.61,-0.46
2025-02-02 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,172.0,25.09,50.82,0.52,-0.56,0.1
2025-02-02 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,195.0,24.89,57.13,0.62,-0.6,0.65
2025-02-01 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,173.0,26.83,51.38,0.52,-0.16,0.15
2025-02-01 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,275.0,29.61,59.25,0.99,0.48,0.84
2025-02-01 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,94.0,22.55,49.85,0.16,-1.14,0.01
2025-02-01 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,227.0,33.69,58.88,0.77,1.41,0.81
2025-02-01 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,198.0,24.71,49.19,0.63,-0.64,-0.04
2025-02-03 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,132.0,20.57,56.69,0.33,-1.59,0.61
2025-02-03 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,101.0,29.85,30.64,0.19,0.53,-1.67
2025-02-04 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,148.0,29.72,30.86,0.41,0.5,-1.65
2025-02-04 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,128.0,33.7,52.31,0.31,1.41,0.23
2025-02-04 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,193.0,29.01,50.23,0.61,0.34,0.05
2025-01-20 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,125.0,29.99,49.57,0.3,0.56,-0.01
2025-01-20 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,211.0,24.96,48.98,0.69,-0.59,-0.06
2025-01-20 19:30:00+00:00,New Delhi-8118,167.0,26.75,44.75,0.49,-0.18,-0.43
2025-01-20 23:30:00+00:00,New Delhi-8118,148.0,27.74,34.46,0.41,0.05,-1.33
2025-01-21 03:30:00+00:00,New Delhi-8118,145.0,32.65,69.95,0.39,1.17,1.78
2025-01-21 07:30:00+00:00,New Delhi-8118,142.0,25.19,31.09,0.38,-0.53,-1.63
2025-02-08 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,21.66,50.97,0.03,-1.34,0.11
2025-02-08 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,37.0,22.53,37.11,-0.1,-1.14,-1.1
2025-02-08 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,107.0,22.48,51.42,0.22,-1.15,0.15
2025-02-08 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,114.0,21.65,38.76,0.25,-1.34,-0.96
2025-02-08 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,166.0,27.53,34.63,0.49,0.0,-1.32
2025-02-10 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,174.0,33.23,47.19,0.52,1.3,-0.22
2025-02-10 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,30.66,47.49,0.24,0.72,-0.19
2025-02-10 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,55.0,34.19,67.54,-0.02,1.52,1.56
2025-02-10 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,72.0,33.55,61.28,0.06,1.38,1.02
2025-02-10 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,163.0,34.81,61.32,0.47,1.66,1.02
2025-02-11 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,29.25,37.92,0.04,0.39,-1.03
2025-02-11 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,113.0,21.09,57.68,0.24,-1.47,0.7
2025-02-11 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,130.0,26.49,42.46,0.32,-0.24,-0.63
2025-02-12 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,123.0,33.76,33.12,0.29,1.42,-1.45
2025-02-12 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,24.87,38.31,0.04,-0.61,-1.0
2025-02-14 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,109.0,25.33,37.31,0.23,-0.5,-1.08
2025-02-14 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,23.92,53.12,0.2,-0.82,0.3
2025-02-15 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,32.44,47.37,0.15,1.12,-0.2
2025-02-15 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,23.72,60.82,0.19,-0.87,0.98
2025-02-15 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,20.06,52.91,0.02,-1.7,0.28
2025-02-26 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,109.0,24.18,56.25,0.23,-0.76,0.58
2025-02-26 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,58.0,25.52,47.78,-0.01,-0.46,-0.17
2025-02-26 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,105.0,29.65,34.5,0.21,0.49,-1.33
2025-02-26 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,30.18,39.59,0.26,0.61,-0.88
2025-02-26 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,123.0,23.59,58.25,0.29,-0.9,0.75
2025-02-02 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,138.0,25.54,65.96,0.36,-0.45,1.43
2025-02-03 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,143.0,34.49,47.67,0.38,1.59,-0.18
2025-02-03 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,136.0,34.68,53.7,0.35,1.63,0.35
2025-02-03 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,53.0,31.06,51.84,-0.03,0.81,0.19
